activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,STATUS
,22419198,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CCN(CCC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '9.07', 'le': '0.17', 'lle': '0.86', 'sei': '6.32'}",CHEMBL4752165,,CHEMBL4752165,7.65,0,http://www.openphacts.org/units/Nanomolar,3512946,=,1,1,=,,IC50,nM,,22.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,22.3,active
,22419199,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '10.57', 'le': '0.20', 'lle': '2.13', 'sei': '7.37'}",CHEMBL4760508,,CHEMBL4760508,8.92,0,http://www.openphacts.org/units/Nanomolar,3512947,=,1,1,=,,IC50,nM,,1.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.2,active
,22419200,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(CCC3CCN(c4ncc([C@@H]5c6[nH]c7ccccc7c6C[C@@H](C)N5CC(C)(C)F)cn4)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '10.95', 'le': '0.20', 'lle': '3.58', 'sei': '6.78'}",CHEMBL4745409,,CHEMBL4745409,8.82,0,http://www.openphacts.org/units/Nanomolar,3512948,=,1,1,=,,IC50,nM,,1.5,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.5,active
,22419201,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '9.78', 'le': '0.18', 'lle': '2.50', 'sei': '6.35'}",CHEMBL4800591,,CHEMBL4800591,8.28,0,http://www.openphacts.org/units/Nanomolar,3512949,=,1,1,=,,IC50,nM,,5.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,5.3,active
,22419202,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '10.11', 'le': '0.19', 'lle': '2.53', 'sei': '6.68'}",CHEMBL4792381,,CHEMBL4792381,8.70,0,http://www.openphacts.org/units/Nanomolar,3512950,=,1,1,=,,IC50,nM,,2.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2.0,active
,22419203,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CC3)CC(CN3CC5(CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)C3)C4)nc2)N1CC(C)(C)F,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '10.36', 'le': '0.19', 'lle': '2.32', 'sei': '7.21'}",CHEMBL4745755,,CHEMBL4745755,8.72,0,http://www.openphacts.org/units/Nanomolar,3512951,=,1,1,=,,IC50,nM,,1.9,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.9,active
,22419204,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N2CCN(CC3CCN(c4ncc([C@@H]5c6[nH]c7ccccc7c6C[C@@H](C)N5CC(C)(C)F)cn4)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '10.73', 'le': '0.20', 'lle': '3.64', 'sei': '6.52'}",CHEMBL4789907,,CHEMBL4789907,8.49,0,http://www.openphacts.org/units/Nanomolar,3512952,=,1,1,=,,IC50,nM,,3.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,3.2,active
,22419205,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4672972,Displacement of fluorescent ligand from human recombinant GST-tagged ER-alpha ligand binding domain (307 to 554 residues) incubated for 15 mins by TR-FRET based competitive assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(OC3CCC4(CC3)CCN(CC3CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC3)CC4)nc2)N1CC(C)(C)F,,,CHEMBL4665908,ACS Med Chem Lett,2020.0,"{'bei': '10.24', 'le': '0.19', 'lle': '1.54', 'sei': '6.82'}",CHEMBL4754618,,CHEMBL4754618,8.66,0,http://www.openphacts.org/units/Nanomolar,3512953,=,1,1,=,,IC50,nM,,2.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2.2,active
,22768147,[],CHEMBL4703594,Induction of estrogen receptor degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(C#N)cc1,,,CHEMBL4699562,Bioorg Med Chem Lett,2020.0,"{'bei': '14.67', 'le': '0.26', 'lle': '-0.37', 'sei': '7.99'}",CHEMBL4780240,,CHEMBL4780240,6.14,0,http://www.openphacts.org/units/Nanomolar,3534587,=,1,1,=,,IC50,nM,,723.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,723.0,active
,22768148,[],CHEMBL4703594,Induction of estrogen receptor degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(C(F)(F)F)cc1,,,CHEMBL4699562,Bioorg Med Chem Lett,2020.0,"{'bei': '14.71', 'le': '0.27', 'lle': '-0.86', 'sei': '12.79'}",CHEMBL4785445,,CHEMBL4785445,6.79,0,http://www.openphacts.org/units/Nanomolar,3534588,=,1,1,=,,IC50,nM,,163.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,163.0,active
,22768159,[],CHEMBL4703594,Induction of estrogen receptor degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1c(C)cccc1Cl,,,CHEMBL4699562,Bioorg Med Chem Lett,2020.0,"{'bei': '16.69', 'le': '0.31', 'lle': '-0.22', 'sei': '13.89'}",CHEMBL4781872,,CHEMBL4781872,7.38,0,http://www.openphacts.org/units/Nanomolar,3534599,=,1,1,=,,IC50,nM,,42.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,42.0,active
,22768160,[],CHEMBL4703594,Induction of estrogen receptor degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)c(C)c1,,,CHEMBL4699562,Bioorg Med Chem Lett,2020.0,"{'bei': '13.25', 'le': '0.25', 'lle': '-1.74', 'sei': '11.03'}",CHEMBL4757275,,CHEMBL4757275,5.86,0,http://www.openphacts.org/units/Nanomolar,3534600,=,1,1,=,,IC50,nM,,1389.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1389.0,intermediate
,22768161,[],CHEMBL4703594,Induction of estrogen receptor degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)c(C(F)(F)F)c1,,,CHEMBL4699562,Bioorg Med Chem Lett,2020.0,"{'bei': '11.31', 'le': '0.22', 'lle': '-2.70', 'sei': '10.57'}",CHEMBL4742148,,CHEMBL4742148,5.61,0,http://www.openphacts.org/units/Nanomolar,3534601,=,1,1,=,,IC50,nM,,2449.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2449.0,intermediate
,22791909,[],CHEMBL4709737,Inhibition of wild type ESR1 (unknown origin) by transactivation assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL4706546,J Med Chem,2020.0,"{'bei': '14.34', 'le': '0.29', 'lle': '0.02', 'sei': '15.12'}",CHEMBL4760678,,CHEMBL4760678,8.70,0,http://www.openphacts.org/units/Nanomolar,3539072,=,1,1,=,,IC50,nM,,2.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2.0,active
,22791910,[],CHEMBL4709737,Inhibition of wild type ESR1 (unknown origin) by transactivation assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@@](=N)(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL4706546,J Med Chem,2020.0,"{'bei': '14.06', 'le': '0.28', 'lle': '-0.24', 'sei': '10.75'}",CHEMBL4782243,,CHEMBL4782243,8.74,0,http://www.openphacts.org/units/Nanomolar,3539073,=,1,1,=,,IC50,nM,,1.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.8,active
,22876980,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '75.0'}]",CHEMBL4726123,Inhibition of His-tagged human ERalpha pre-incubated for 15 mins before fluorescent ligand addition and measured after 1 hr by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1C(OC(c1ccccc1C)c1ccccc1C)c1ccccc1C,,,CHEMBL4725248,J Med Chem,2020.0,"{'bei': '19.92', 'le': '0.36', 'lle': '0.28', 'sei': '87.72'}",CHEMBL4763747,,CHEMBL4763747,8.10,0,http://www.openphacts.org/units/Nanomolar,3550089,=,1,1,=,,IC50,nM,,8.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,8.0,active
,22876981,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '75.0'}]",CHEMBL4726123,Inhibition of His-tagged human ERalpha pre-incubated for 15 mins before fluorescent ligand addition and measured after 1 hr by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1c2ccccc2C2(C)CCCC3Cc4cc(Br)cc(Br)c4OC312,,,CHEMBL4725248,J Med Chem,2020.0,"{'bei': '16.62', 'le': '0.42', 'lle': '1.65', 'sei': '61.74'}",CHEMBL4750790,,CHEMBL4750790,7.70,0,http://www.openphacts.org/units/Nanomolar,3550090,=,1,1,=,,IC50,nM,,20.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,20.0,active
,23153465,[],CHEMBL4810897,Displacement of fluorescein PGC1alpha from recombinant ERalpha (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,,,CHEMBL4808242,Bioorg Med Chem Lett,2021.0,"{'bei': '15.68', 'le': '0.31', 'lle': '3.94', 'sei': '12.12'}",CHEMBL4851830,,CHEMBL4851830,7.96,0,http://www.openphacts.org/units/Nanomolar,3599129,=,1,1,=,,IC50,nM,,11.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,11.0,active
,23153466,[],CHEMBL4810897,Displacement of fluorescein PGC1alpha from recombinant ERalpha (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,,,CHEMBL4808242,Bioorg Med Chem Lett,2021.0,"{'bei': '15.87', 'le': '0.31', 'lle': '3.89', 'sei': '11.84'}",CHEMBL4877968,,CHEMBL4877968,7.77,0,http://www.openphacts.org/units/Nanomolar,3599130,=,1,1,=,,IC50,nM,,17.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,17.0,active
,23153467,[],CHEMBL4810897,Displacement of fluorescein PGC1alpha from recombinant ERalpha (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)N1S(C)(=O)=O,,,CHEMBL4808242,Bioorg Med Chem Lett,2021.0,"{'bei': '16.88', 'le': '0.33', 'lle': '4.22', 'sei': '12.12'}",CHEMBL4849978,,CHEMBL4849978,7.96,0,http://www.openphacts.org/units/Nanomolar,3599131,=,1,1,=,,IC50,nM,,11.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,11.0,active
,23232655,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3cccnc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '16.73', 'le': '0.32', 'lle': '3.23', 'sei': '19.02'}",CHEMBL4854999,,CHEMBL4854999,8.44,0,http://www.openphacts.org/units/Nanomolar,3614005,=,1,1,=,,IC50,nM,,3.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,3.6,active
,23232656,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '19.22', 'le': '0.37', 'lle': '4.49', 'sei': '21.85'}",CHEMBL4756497,,CHEMBL4756497,9.70,0,http://www.openphacts.org/units/Nanomolar,3614004,=,1,1,=,,IC50,nM,,0.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.2,active
,23232657,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ncc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '16.28', 'le': '0.31', 'lle': '2.85', 'sei': '17.84'}",CHEMBL4869612,,CHEMBL4869612,7.92,0,http://www.openphacts.org/units/Nanomolar,3614003,=,1,1,=,,IC50,nM,,12.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,12.0,active
,23232658,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)nc2)N1CC(C)(C)F,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '19.54', 'le': '0.37', 'lle': '4.22', 'sei': '20.62'}",CHEMBL4852984,,CHEMBL4852984,9.15,0,http://www.openphacts.org/units/Nanomolar,3614002,=,1,1,=,,IC50,nM,,0.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.7,active
,23232659,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(F)COC1,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '15.89', 'le': '0.30', 'lle': '3.42', 'sei': '20.19'}",CHEMBL4862431,,CHEMBL4862431,8.22,0,http://www.openphacts.org/units/Nanomolar,3614001,=,1,1,=,,IC50,nM,,6.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,6.0,active
,23232660,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(C)COC1,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '18.11', 'le': '0.34', 'lle': '4.20', 'sei': '22.84'}",CHEMBL4867106,,CHEMBL4867106,9.30,0,http://www.openphacts.org/units/Nanomolar,3614000,=,1,1,=,,IC50,nM,,0.5,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.5,active
,23232661,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)F,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '19.30', 'le': '0.37', 'lle': '4.19', 'sei': '30.23'}",CHEMBL4847707,,CHEMBL4847707,9.52,0,http://www.openphacts.org/units/Nanomolar,3613999,=,1,1,=,,IC50,nM,,0.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.3,active
,23232662,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)F,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '17.78', 'le': '0.35', 'lle': '3.48', 'sei': '28.88'}",CHEMBL4858543,,CHEMBL4858543,9.10,0,http://www.openphacts.org/units/Nanomolar,3613998,=,1,1,=,,IC50,nM,,0.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.8,active
,23232663,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@@](C)(F)CO,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '18.09', 'le': '0.35', 'lle': '4.62', 'sei': '18.17'}",CHEMBL4854930,,CHEMBL4854930,9.40,0,http://www.openphacts.org/units/Nanomolar,3613997,=,1,1,=,,IC50,nM,,0.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.4,active
,23232664,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '18.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '18.0'}]",CHEMBL4827352,Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@](C)(F)CO,,,CHEMBL4825708,J Med Chem,2021.0,"{'bei': '17.51', 'le': '0.34', 'lle': '4.32', 'sei': '17.59'}",CHEMBL4847664,,CHEMBL4847664,9.10,0,http://www.openphacts.org/units/Nanomolar,3613996,=,1,1,=,,IC50,nM,,0.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.8,active
